DateTime	Temperature_C	BatteryVoltage_V	ActivityCount
2015-12-15 10:10:20	31.6	3.98	114
2015-12-15 10:16:18	28.1	3.99	114
2015-12-15 10:22:13	25.9	3.99	116
2015-12-15 10:28:11	23.8	3.99	116
2015-12-15 10:34:09	25.6	3.99	116
2015-12-15 10:40:11	25.6	3.99	118
2015-12-15 10:46:39	25.6	3.98	118
2015-12-15 10:52:36	25.9	3.97	118
2015-12-15 10:58:08	26.3	3.98	120
2015-12-15 11:04:46	25.9	3.98	122
2015-12-15 11:10:26	28.9	3.98	124
2015-12-15 11:16:13	31.2	3.97	124
2015-12-15 11:22:59	33.3	3.97	127
2015-12-15 11:28:04	35.0	3.97	129
2015-12-15 11:34:21	35.8	3.97	130
2015-12-15 11:40:41	35.8	3.96	130
2015-12-15 11:46:49	35.4	3.97	131
2015-12-15 11:53:01	35.0	3.96	132
2015-12-15 11:59:05	35.0	3.96	132
2015-12-15 12:05:11	35.8	3.96	132
2015-12-15 12:11:00	38.1	3.95	134
2015-12-15 12:17:00	37.2	3.96	135
2015-12-15 12:23:09	37.2	3.96	137
2015-12-15 12:29:25	36.7	3.97	140
2015-12-15 12:35:46	29.3	3.97	142
2015-12-15 12:41:11	27.7	3.97	146
2015-12-15 12:47:55	25.9	3.98	146
2015-12-15 12:54:00	26.6	3.96	147
2015-12-15 13:00:25	30.4	3.97	153
2015-12-15 13:06:08	32.0	3.95	156
2015-12-15 13:12:29	33.3	3.95	157
2015-12-15 13:18:26	33.3	3.96	160
2015-12-15 13:24:28	34.5	3.96	160
2015-12-15 13:30:30	35.4	3.96	160
2015-12-15 13:36:39	35.0	3.96	160
2015-12-15 13:42:42	32.8	3.96	160
2015-12-15 13:48:44	31.6	3.96	161
2015-12-15 13:54:04	32.4	3.96	165
2015-12-15 14:00:26	33.7	3.96	167
2015-12-15 14:06:53	33.7	3.95	169
2015-12-15 14:12:50	33.7	3.95	169
2015-12-15 14:18:13	33.3	3.95	170
2015-12-15 14:24:10	32.0	3.95	171
2015-12-15 14:30:30	31.6	3.95	171
2015-12-15 14:37:46	30.4	3.95	171
2015-12-15 14:43:44	29.6	3.95	171
2015-12-15 14:51:04	29.6	3.94	171
2015-12-15 14:57:03	30.0	3.94	171
2015-12-15 15:05:23	30.0	3.94	174
2015-12-15 15:11:22	29.6	3.94	178
2015-12-15 15:20:43	29.6	3.94	181
2015-12-15 15:26:41	28.9	3.94	183
2015-12-15 15:32:56	28.5	3.93	183
2015-12-15 15:39:54	27.7	3.94	185
2015-12-15 15:45:52	27.7	3.94	185
2015-12-15 15:53:05	27.4	3.93	186
2015-12-15 15:59:02	28.5	3.93	188
2015-12-15 16:05:00	28.5	3.93	192
2015-12-15 16:11:29	28.9	3.93	195
2015-12-15 16:17:26	29.3	3.93	200
2015-12-15 16:23:24	30.0	3.93	201
2015-12-15 16:30:32	30.0	3.93	204
2015-12-15 16:38:29	28.5	3.93	208
2015-12-15 16:46:53	28.5	3.93	212
2015-12-15 16:54:46	28.1	3.93	212
2015-12-15 17:02:44	28.5	3.93	215
2015-12-15 17:13:08	29.3	3.92	215
2015-12-15 17:23:05	29.6	3.92	215
2015-12-15 17:36:44	31.6	3.92	215
2015-12-15 17:42:43	32.0	3.92	215
2015-12-15 17:48:41	32.4	3.92	217
2015-12-15 17:54:02	32.8	3.92	217
2015-12-15 18:00:59	32.8	3.92	217
2015-12-15 18:06:57	32.8	3.92	217
2015-12-15 18:12:53	32.8	3.92	217
2015-12-15 18:18:51	33.3	3.92	217
2015-12-15 18:24:50	32.8	3.92	217
2015-12-15 18:30:46	31.2	3.92	219
2015-12-15 18:36:46	30.0	3.92	219
2015-12-15 18:42:59	29.6	3.92	219
2015-12-15 18:48:56	28.9	3.92	219
2015-12-15 18:54:54	28.9	3.92	219
2015-12-15 19:00:54	28.5	3.92	222
2015-12-15 19:06:51	28.1	3.92	223
2015-12-15 19:12:51	28.5	3.92	223
2015-12-15 19:18:48	28.5	3.92	223
2015-12-15 19:24:48	28.5	3.92	223
2015-12-15 19:30:10	29.3	3.90	223
2015-12-15 19:39:07	30.4	3.91	224
2015-12-15 19:46:05	31.2	3.91	225
2015-12-15 19:53:03	31.2	3.91	226
2015-12-15 20:00:02	31.2	3.91	230
2015-12-15 20:07:58	32.0	3.91	230
2015-12-15 20:14:55	32.0	3.91	231
2015-12-15 20:21:53	31.2	3.91	233
2015-12-15 20:28:06	32.0	3.91	233
2015-12-15 20:36:03	32.0	3.91	233
2015-12-15 20:44:02	31.6	3.91	235
2015-12-15 20:52:59	31.2	3.91	237
2015-12-15 21:00:55	32.8	3.91	239
2015-12-15 21:08:53	34.5	3.91	239
2015-12-15 21:16:48	35.8	3.91	239
2015-12-15 21:24:13	35.4	3.90	239
2015-12-15 21:33:09	33.7	3.90	239
2015-12-15 21:42:04	33.7	3.90	239
2015-12-15 21:51:02	33.7	3.91	239
2015-12-15 21:59:57	34.1	3.90	239
2015-12-15 22:08:53	33.7	3.91	241
2015-12-15 22:16:50	32.8	3.91	241
2015-12-15 22:24:08	32.8	3.90	242
2015-12-15 22:33:05	32.4	3.90	243
2015-12-15 22:42:02	31.6	3.90	243
2015-12-15 22:52:00	32.0	3.90	243
2015-12-15 23:01:55	31.6	3.90	243
2015-12-15 23:10:52	32.0	3.90	243
2015-12-15 23:19:43	33.3	3.89	243
2015-12-15 23:30:39	32.4	3.90	243
2015-12-15 23:40:35	32.4	3.90	243
2015-12-15 23:50:32	32.0	3.90	243
2015-12-16 00:00:28	32.0	3.90	243
2015-12-16 00:10:25	32.4	3.90	243
2015-12-16 00:20:21	32.4	3.90	243
2015-12-16 00:30:41	32.4	3.90	245
2015-12-16 00:40:39	32.8	3.90	245
2015-12-16 00:50:34	32.8	3.90	246
2015-12-16 01:00:30	32.8	3.90	248
2015-12-16 01:10:28	32.8	3.90	248
2015-12-16 01:20:23	32.4	3.90	249
2015-12-16 01:30:01	32.8	3.89	249
2015-12-16 01:41:55	32.8	3.90	249
2015-12-16 01:51:53	33.3	3.90	250
2015-12-16 02:01:49	32.8	3.90	251
2015-12-16 02:11:44	32.8	3.90	251
2015-12-16 02:21:42	32.8	3.90	251
2015-12-16 02:31:37	32.4	3.90	251
2015-12-16 02:41:52	32.0	3.89	253
2015-12-16 02:52:50	32.0	3.89	255
2015-12-16 03:03:45	32.4	3.89	1
2015-12-16 03:14:41	32.8	3.89	1
2015-12-16 03:25:37	32.4	3.89	6
2015-12-16 03:36:33	33.7	3.89	6
2015-12-16 03:47:56	32.4	3.89	11
2015-12-16 03:58:51	30.0	3.89	15
2015-12-16 04:09:48	30.0	3.89	21
2015-12-16 04:20:09	29.6	3.89	21
2015-12-16 04:31:06	29.6	3.89	21
2015-12-16 04:42:02	29.6	3.89	23
2015-12-16 04:53:27	30.0	3.89	23
2015-12-16 05:05:24	31.6	3.89	26
2015-12-16 05:16:22	31.2	3.89	30
2015-12-16 05:28:33	31.6	3.89	33
2015-12-16 05:40:29	31.2	3.90	36
2015-12-16 05:50:26	31.6	3.92	36
2015-12-16 05:58:42	30.8	3.94	36
2015-12-16 06:04:03	31.2	3.94	36
2015-12-16 06:10:25	32.0	3.96	37
2015-12-16 06:16:00	31.6	3.97	39
2015-12-16 06:23:05	32.4	3.98	40
2015-12-16 06:29:52	33.3	3.99	40
2015-12-16 06:35:49	33.7	3.99	40
2015-12-16 06:41:51	37.2	3.99	43
2015-12-16 06:47:45	38.1	3.98	46
2015-12-16 06:53:22	39.9	3.98	48
2015-12-16 06:59:18	43.4	3.97	50
2015-12-16 07:05:52	45.0	3.97	53
2015-12-16 07:11:37	47.7	3.98	57
2015-12-16 07:17:15	47.7	3.97	61
2015-12-16 07:23:09	47.1	3.98	64
2015-12-16 07:29:10	39.9	4.00	67
2015-12-16 07:35:24	38.5	4.01	68
2015-12-16 07:41:26	35.0	4.03	68
2015-12-16 07:48:03	38.5	4.01	68
2015-12-16 07:54:10	39.9	4.01	68
2015-12-16 08:00:06	38.1	4.00	68
2015-12-16 08:06:10	39.0	4.00	69
2015-12-16 08:12:13	38.5	4.00	70
2015-12-16 08:18:24	39.5	3.99	72
2015-12-16 08:24:27	39.9	3.99	73
2015-12-16 08:30:29	40.9	3.98	74
2015-12-16 08:36:38	40.9	3.98	74
2015-12-16 08:43:03	38.5	4.00	74
2015-12-16 08:49:01	39.0	4.02	74
2015-12-16 08:55:57	38.5	4.04	74
2015-12-16 09:01:31	42.9	4.02	74
2015-12-16 09:07:44	42.4	4.02	74
2015-12-16 09:13:50	40.9	4.01	74
2015-12-16 09:19:54	40.9	4.01	76
2015-12-16 09:25:56	40.9	4.01	77
2015-12-16 09:31:57	39.9	4.00	78
2015-12-16 09:37:57	40.4	4.00	78
2015-12-16 09:43:05	41.9	3.99	78
2015-12-16 09:49:02	41.4	3.98	78
2015-12-16 09:55:06	39.9	3.98	80
2015-12-16 10:01:09	40.4	3.98	81
2015-12-16 10:07:11	41.9	3.98	82
2015-12-16 10:13:06	39.0	4.00	82
2015-12-16 10:19:57	38.5	4.03	82
2015-12-16 10:25:24	41.9	4.02	82
2015-12-16 10:31:33	43.9	4.00	82
2015-12-16 10:37:35	45.0	3.97	85
2015-12-16 10:46:26	44.4	3.96	87
2015-12-16 10:52:38	42.4	3.97	92
2015-12-16 10:58:56	42.4	3.96	94
2015-12-16 11:04:08	41.9	3.97	94
2015-12-16 11:10:17	41.4	3.97	95
2015-12-16 11:16:37	41.9	3.97	98
2015-12-16 11:22:36	42.4	3.96	98
2015-12-16 11:28:45	42.4	3.96	98
2015-12-16 11:34:55	43.4	3.96	98
2015-12-16 11:40:13	43.4	3.96	98
2015-12-16 11:46:22	43.4	3.97	98
2015-12-16 11:52:39	43.9	3.97	98
2015-12-16 11:59:01	44.4	3.97	98
2015-12-16 12:05:16	45.0	3.97	99
2015-12-16 12:11:44	44.4	3.97	102
2015-12-16 12:17:01	44.4	3.97	102
2015-12-16 12:23:23	45.5	3.97	102
2015-12-16 12:29:33	46.0	3.97	102
2015-12-16 12:35:53	45.5	3.96	102
2015-12-16 12:41:09	45.0	3.97	105
2015-12-16 12:47:32	44.4	3.96	107
2015-12-16 12:53:41	43.9	3.96	108
2015-12-16 12:59:01	43.9	3.96	108
2015-12-16 13:05:14	44.4	3.96	110
2015-12-16 13:11:28	44.4	3.96	112
2015-12-16 13:17:23	41.9	3.96	113
2015-12-16 13:23:31	39.9	3.96	116
2015-12-16 13:29:50	36.7	3.96	118
2015-12-16 13:35:04	34.5	3.95	118
2015-12-16 13:41:55	32.4	3.96	118
2015-12-16 13:47:08	30.0	3.95	118
2015-12-16 13:53:31	26.6	3.95	118
2015-12-16 13:59:28	23.5	3.96	118
2015-12-16 14:05:46	23.5	3.96	118
2015-12-16 14:11:53	24.9	3.96	118
2015-12-16 14:17:14	26.3	3.96	118
2015-12-16 14:23:35	27.7	3.96	118
2015-12-16 14:29:56	28.9	3.95	118
2015-12-16 14:35:54	28.9	3.96	118
2015-12-16 14:41:16	29.3	3.95	119
2015-12-16 14:47:14	28.9	3.95	123
2015-12-16 14:53:33	28.9	3.95	123
2015-12-16 15:00:51	30.0	3.95	123
2015-12-16 15:06:47	30.4	3.95	125
2015-12-16 15:12:03	30.4	3.95	126
2015-12-16 15:18:59	30.4	3.95	129
2015-12-16 15:24:06	30.8	3.94	129
2015-12-16 15:30:05	30.8	3.95	129
2015-12-16 15:36:01	31.2	3.94	131
2015-12-16 15:42:08	31.2	3.94	134
2015-12-16 15:48:07	30.8	3.94	135
2015-12-16 15:55:15	30.8	3.94	137
2015-12-16 16:01:14	31.2	3.94	137
2015-12-16 16:10:47	30.8	3.94	140
2015-12-16 16:16:45	28.1	3.94	143
2015-12-16 16:22:58	28.9	3.93	144
2015-12-16 16:28:56	29.3	3.94	145
2015-12-16 16:34:54	29.6	3.94	149
2015-12-16 16:44:23	31.6	3.93	151
2015-12-16 16:50:21	33.3	3.93	154
2015-12-16 16:56:18	33.7	3.93	155
2015-12-16 17:03:28	34.1	3.93	157
2015-12-16 17:11:25	33.7	3.93	161
2015-12-16 17:19:44	33.7	3.93	161
2015-12-16 17:27:42	33.7	3.93	163
2015-12-16 17:35:39	32.4	3.93	165
2015-12-16 17:43:41	33.3	3.93	165
2015-12-16 17:51:38	33.3	3.93	169
2015-12-16 17:59:36	33.3	3.93	170
2015-12-16 18:07:33	32.8	3.93	173
2015-12-16 18:15:30	29.6	3.93	173
2015-12-16 18:24:04	27.4	3.92	173
2015-12-16 18:34:02	28.1	3.92	173
2015-12-16 18:44:59	29.3	3.92	173
2015-12-16 18:54:56	29.6	3.92	173
2015-12-16 19:04:12	30.0	3.92	173
2015-12-16 19:14:09	29.3	3.92	173
2015-12-16 19:24:05	29.6	3.92	173
2015-12-16 19:34:02	30.4	3.92	174
2015-12-16 19:45:00	30.8	3.92	175
2015-12-16 19:55:14	30.8	3.92	176
2015-12-16 20:05:12	32.0	3.92	176
2015-12-16 20:15:07	32.0	3.92	178
2015-12-16 20:25:05	32.4	3.92	178
2015-12-16 20:36:36	33.7	3.91	178
2015-12-16 20:43:29	33.3	3.92	180
2015-12-16 20:49:27	31.2	3.92	182
2015-12-16 20:55:23	32.0	3.92	182
2015-12-16 21:01:21	32.8	3.92	182
2015-12-16 21:07:19	33.3	3.92	182
2015-12-16 21:13:18	33.3	3.92	182
2015-12-16 21:19:14	33.3	3.92	185
2015-12-16 21:25:29	32.8	3.92	185
2015-12-16 21:31:25	31.2	3.92	185
2015-12-16 21:37:25	29.3	3.92	185
2015-12-16 21:43:22	28.5	3.92	185
2015-12-16 21:49:22	28.9	3.92	185
2015-12-16 21:55:19	27.7	3.92	185
2015-12-16 22:01:18	27.7	3.92	185
2015-12-16 22:07:16	28.1	3.92	185
2015-12-16 22:13:29	28.9	3.92	185
2015-12-16 22:19:26	28.9	3.92	185
2015-12-16 22:25:24	29.3	3.92	185
2015-12-16 22:31:23	29.3	3.92	185
2015-12-16 22:37:21	30.0	3.92	186
2015-12-16 22:43:19	30.4	3.92	186
2015-12-16 22:49:19	30.8	3.92	186
2015-12-16 22:55:17	30.8	3.92	186
2015-12-16 23:01:36	31.2	3.91	186
2015-12-16 23:08:32	31.2	3.91	188
2015-12-16 23:15:30	31.6	3.91	192
2015-12-16 23:22:29	31.6	3.91	194
2015-12-16 23:29:25	31.6	3.91	196
2015-12-16 23:36:23	31.2	3.91	196
2015-12-16 23:43:22	31.6	3.91	196
2015-12-16 23:50:18	32.0	3.91	196
2015-12-16 23:57:38	32.4	3.91	196
2015-12-17 00:04:37	32.4	3.91	196
2015-12-17 00:11:33	32.0	3.91	196
2015-12-17 00:18:32	32.0	3.91	196
2015-12-17 00:25:28	32.4	3.91	196
2015-12-17 00:32:27	32.4	3.91	196
2015-12-17 00:39:23	32.4	3.91	196
2015-12-17 00:46:01	32.8	3.91	196
2015-12-17 00:54:56	32.8	3.91	196
2015-12-17 01:02:53	32.8	3.91	196
2015-12-17 01:10:50	32.8	3.91	196
2015-12-17 01:18:47	33.3	3.91	196
2015-12-17 01:26:44	33.3	3.91	196
2015-12-17 01:34:41	33.3	3.91	196
2015-12-17 01:42:03	33.7	3.90	196
2015-12-17 01:51:55	32.0	3.91	200
2015-12-17 01:59:51	32.0	3.91	201
2015-12-17 02:07:48	32.8	3.91	201
2015-12-17 02:15:45	33.3	3.91	201
2015-12-17 02:23:42	33.3	3.91	201
2015-12-17 02:31:39	33.3	3.91	201
2015-12-17 02:39:00	33.3	3.90	201
2015-12-17 02:48:55	32.8	3.91	201
2015-12-17 02:56:52	33.3	3.91	201
2015-12-17 03:04:49	33.3	3.91	201
2015-12-17 03:12:46	33.3	3.91	201
2015-12-17 03:20:43	33.3	3.91	201
2015-12-17 03:28:40	31.6	3.91	205
2015-12-17 03:36:54	30.8	3.91	207
2015-12-17 03:44:50	30.0	3.91	207
2015-12-17 03:52:48	30.0	3.91	209
2015-12-17 04:00:45	30.0	3.91	211
2015-12-17 04:08:02	31.2	3.90	211
2015-12-17 04:18:00	32.4	3.90	213
2015-12-17 04:27:55	32.0	3.90	216
2015-12-17 04:36:21	30.4	3.90	217
2015-12-17 04:45:17	30.0	3.90	221
2015-12-17 04:54:14	30.4	3.90	223
2015-12-17 05:03:13	30.0	3.90	223
2015-12-17 05:12:58	30.4	3.90	223
2015-12-17 05:22:55	31.2	3.90	228
2015-12-17 05:32:50	31.6	3.90	230
2015-12-17 05:42:06	31.6	3.90	234
2015-12-17 05:52:04	31.6	3.90	234
2015-12-17 06:03:00	33.3	3.90	237
2015-12-17 06:12:19	32.4	3.92	240
2015-12-17 06:20:15	28.9	3.93	240
2015-12-17 06:28:12	32.8	3.93	245
2015-12-17 06:37:20	35.0	3.92	251
2015-12-17 06:47:17	34.1	3.92	0
2015-12-17 06:53:00	33.7	3.92	3
2015-12-17 06:59:57	35.0	3.92	6
2015-12-17 07:10:50	36.7	3.92	8
2015-12-17 07:16:59	37.2	3.92	9
2015-12-17 07:22:56	36.7	3.92	13
2015-12-17 07:28:56	35.4	3.93	14
2015-12-17 07:39:52	39.0	3.94	14
2015-12-17 07:46:01	37.6	3.93	14
2015-12-17 07:52:59	37.6	3.93	14
2015-12-17 07:58:56	36.7	3.93	16
2015-12-17 08:04:57	34.5	3.94	18
2015-12-17 08:11:06	35.8	3.95	19
2015-12-17 08:17:06	35.8	3.96	19
2015-12-17 08:23:13	35.8	3.95	23
2015-12-17 08:29:31	37.6	3.95	26
2015-12-17 08:35:55	37.6	3.95	26
2015-12-17 08:42:36	36.7	3.96	26
2015-12-17 08:48:50	35.4	3.97	26
2015-12-17 08:54:01	35.8	3.97	26
2015-12-17 09:00:03	38.1	3.97	28
2015-12-17 09:06:20	39.5	3.97	30
2015-12-17 09:12:20	39.9	3.97	30
2015-12-17 09:18:36	40.9	3.96	31
2015-12-17 09:24:35	38.5	3.97	32
2015-12-17 09:30:54	36.7	3.97	32
2015-12-17 09:36:03	34.5	3.97	34
2015-12-17 09:42:14	34.1	3.97	35
2015-12-17 09:48:37	34.5	3.97	39
2015-12-17 09:54:37	35.8	3.96	41
2015-12-17 10:00:40	36.3	3.96	46
2015-12-17 10:06:48	38.1	3.96	49
2015-12-17 10:12:55	39.9	3.96	52
2015-12-17 10:18:04	42.4	3.96	55
2015-12-17 10:24:13	43.4	3.96	55
2015-12-17 10:30:23	43.9	3.96	59
2015-12-17 10:36:22	44.4	3.96	60
2015-12-17 10:42:38	45.5	3.96	62
2015-12-17 10:48:52	45.0	3.96	62
2015-12-17 10:54:04	46.6	3.95	63
2015-12-17 11:00:05	46.6	3.96	65
2015-12-17 11:06:36	49.3	3.97	68
2015-12-17 11:12:27	52.9	3.96	68
2015-12-17 11:18:34	55.3	3.97	72
2015-12-17 11:24:54	54.7	3.97	72
2015-12-17 11:30:59	54.1	3.97	74
2015-12-17 11:36:06	52.3	3.97	74
2015-12-17 11:42:47	51.7	3.97	76
2015-12-17 11:49:07	51.1	3.98	78
2015-12-17 11:55:33	52.3	3.98	80
2015-12-17 12:01:21	54.1	3.97	83
2015-12-17 12:07:55	51.1	3.97	86
2015-12-17 12:12:48	49.9	3.97	86
2015-12-17 12:13:49	51.1	3.97	86
2015-12-17 12:18:58	51.1	3.97	86
2015-12-17 12:24:08	52.3	3.97	86
2015-12-17 12:30:06	53.5	3.98	88
2015-12-17 12:36:05	50.5	3.98	89
2015-12-17 12:43:07	46.6	3.97	91
2015-12-17 12:49:29	38.1	3.98	95
2015-12-17 12:55:43	31.6	3.99	96
2015-12-17 13:01:33	33.7	3.99	96
2015-12-17 13:07:27	30.8	4.00	96
2015-12-17 13:13:01	32.0	4.00	98
2015-12-17 13:19:06	32.0	4.01	98
2015-12-17 13:25:12	30.8	4.01	98
2015-12-17 13:31:24	32.0	4.02	100
2015-12-17 13:37:19	32.4	4.03	100
2015-12-17 13:43:48	34.5	4.00	100
2015-12-17 13:49:05	33.3	4.00	100
2015-12-17 13:55:06	33.7	3.97	100
2015-12-17 14:01:05	30.0	3.99	100
2015-12-17 14:07:15	31.6	3.99	101
2015-12-17 14:13:05	32.4	3.98	103
2015-12-17 14:19:23	34.5	3.98	110
2015-12-17 14:25:29	36.3	3.97	113
2015-12-17 14:31:54	37.6	3.96	116
2015-12-17 14:37:22	37.2	3.97	118
2015-12-17 14:43:54	38.1	3.96	121
2015-12-17 14:50:11	37.2	3.96	121
2015-12-17 14:56:16	36.3	3.96	123
2015-12-17 15:02:28	35.8	3.96	126
2015-12-17 15:08:37	35.0	3.96	129
2015-12-17 15:14:41	34.5	3.95	131
2015-12-17 15:20:46	34.5	3.95	132
2015-12-17 15:26:53	34.5	3.95	135
2015-12-17 15:32:46	33.3	3.96	137
2015-12-17 15:38:54	33.3	3.96	140
2015-12-17 15:44:04	33.3	3.95	140
2015-12-17 15:50:01	32.4	3.96	140
2015-12-17 15:56:11	32.0	3.95	142
2015-12-17 16:02:20	31.6	3.95	144
2015-12-17 16:08:19	30.8	3.95	148
2015-12-17 16:14:30	28.9	3.95	150
2015-12-17 16:21:04	30.8	3.94	150
2015-12-17 16:27:03	30.4	3.95	150
2015-12-17 16:34:14	30.8	3.94	151
2015-12-17 16:40:12	30.4	3.95	152
2015-12-17 16:46:21	30.0	3.94	153
2015-12-17 16:52:20	28.9	3.94	153
2015-12-17 16:58:18	28.1	3.94	153
2015-12-17 17:04:26	27.4	3.94	153
2015-12-17 17:10:23	27.4	3.94	153
2015-12-17 17:17:38	28.1	3.94	155
2015-12-17 17:23:36	28.1	3.94	155
2015-12-17 17:31:48	28.9	3.94	155
2015-12-17 17:37:46	29.3	3.94	155
2015-12-17 17:43:44	29.3	3.94	157
2015-12-17 17:49:04	29.3	3.94	157
2015-12-17 17:55:01	29.3	3.94	157
2015-12-17 18:02:00	29.3	3.94	157
2015-12-17 18:08:58	29.3	3.94	157
2015-12-17 18:14:56	29.3	3.94	157
2015-12-17 18:22:11	30.4	3.93	157
2015-12-17 18:28:09	30.4	3.93	161
2015-12-17 18:34:07	29.6	3.93	161
2015-12-17 18:40:05	29.6	3.93	161
2015-12-17 18:46:05	30.0	3.93	162
2015-12-17 18:52:03	30.4	3.93	163
2015-12-17 18:59:23	31.2	3.93	165
2015-12-17 19:05:22	32.0	3.93	165
2015-12-17 19:11:20	32.0	3.93	167
2015-12-17 19:17:16	32.4	3.93	167
2015-12-17 19:23:14	30.4	3.93	167
2015-12-17 19:29:12	30.8	3.93	167
2015-12-17 19:36:34	32.0	3.93	167
2015-12-17 19:44:31	32.0	3.93	167
2015-12-17 19:52:30	31.6	3.93	168
2015-12-17 20:00:27	30.4	3.93	172
2015-12-17 20:08:23	31.2	3.93	175
2015-12-17 20:17:04	32.0	3.92	175
2015-12-17 20:28:00	29.6	3.92	176
2015-12-17 20:38:57	30.4	3.92	179
2015-12-17 20:48:52	32.0	3.92	181
2015-12-17 20:58:10	32.0	3.92	183
2015-12-17 21:08:05	32.8	3.92	183
2015-12-17 21:18:01	31.6	3.92	183
2015-12-17 21:28:59	30.4	3.92	185
2015-12-17 21:38:54	29.6	3.92	190
2015-12-17 21:49:15	30.0	3.92	191
2015-12-17 21:55:13	30.4	3.92	193
2015-12-17 22:01:13	30.4	3.92	193
2015-12-17 22:07:11	30.4	3.92	193
2015-12-17 22:13:08	30.4	3.92	195
2015-12-17 22:19:06	30.4	3.92	197
2015-12-17 22:25:04	31.6	3.92	198
2015-12-17 22:31:27	32.8	3.92	199
2015-12-17 22:37:23	31.6	3.92	199
2015-12-17 22:43:21	30.8	3.92	199
2015-12-17 22:49:21	30.4	3.92	200
2015-12-17 22:55:19	30.0	3.92	201
2015-12-17 23:01:17	30.0	3.92	201
2015-12-17 23:07:14	30.0	3.92	201
2015-12-17 23:13:12	30.0	3.92	201
2015-12-17 23:19:32	30.0	3.91	201
2015-12-17 23:26:30	30.0	3.91	201
2015-12-17 23:33:28	30.4	3.91	203
2015-12-17 23:40:27	30.4	3.91	203
2015-12-17 23:47:25	30.4	3.91	204
2015-12-17 23:54:21	30.4	3.91	204
2015-12-18 00:01:19	30.0	3.91	206
2015-12-18 00:08:17	29.6	3.91	206
2015-12-18 00:15:39	29.6	3.91	206
2015-12-18 00:22:37	29.3	3.91	206
2015-12-18 00:29:35	29.6	3.91	206
2015-12-18 00:36:33	30.0	3.91	206
2015-12-18 00:43:31	30.4	3.91	206
2015-12-18 00:50:27	30.4	3.91	206
2015-12-18 00:57:25	30.4	3.91	207
2015-12-18 01:04:46	30.4	3.91	207
2015-12-18 01:11:45	30.4	3.91	208
2015-12-18 01:18:41	30.8	3.91	209
2015-12-18 01:25:39	30.0	3.91	211
2015-12-18 01:32:37	30.0	3.91	211
2015-12-18 01:39:35	29.6	3.91	211
2015-12-18 01:46:33	32.0	3.91	211
2015-12-18 01:54:07	34.1	3.90	213
2015-12-18 02:03:02	32.0	3.91	217
2015-12-18 02:11:01	32.0	3.91	219
2015-12-18 02:19:56	32.0	3.91	221
2015-12-18 02:27:55	32.8	3.91	221
2015-12-18 02:35:52	32.0	3.91	223
2015-12-18 02:43:48	31.2	3.91	227
2015-12-18 02:51:00	32.4	3.90	227
2015-12-18 03:00:56	31.6	3.91	227
2015-12-18 03:08:55	31.6	3.91	227
2015-12-18 03:16:51	31.2	3.91	229
2015-12-18 03:24:50	30.4	3.91	229
2015-12-18 03:32:46	30.4	3.91	229
2015-12-18 03:40:45	31.6	3.91	229
2015-12-18 03:48:05	32.8	3.90	230
2015-12-18 03:58:01	33.3	3.91	231
2015-12-18 04:06:59	33.7	3.91	232
2015-12-18 04:14:54	35.0	3.90	232
2015-12-18 04:23:29	35.4	3.90	234
2015-12-18 04:32:25	35.0	3.90	235
2015-12-18 04:41:21	34.1	3.90	235
2015-12-18 04:50:40	33.7	3.90	236
2015-12-18 04:59:35	32.4	3.90	238
2015-12-18 05:08:33	32.8	3.90	241
2015-12-18 05:17:28	32.4	3.90	242
2015-12-18 05:26:36	32.0	3.90	242
2015-12-18 05:36:32	32.4	3.90	242
2015-12-18 05:46:30	32.0	3.90	245
2015-12-18 05:55:45	34.1	3.90	248
2015-12-18 06:05:40	36.3	3.90	250
2015-12-18 06:15:37	34.1	3.90	0
2015-12-18 06:24:10	35.0	3.90	2
2015-12-18 06:34:07	37.6	3.91	6
2015-12-18 06:41:05	35.0	3.94	8
2015-12-18 06:47:12	32.0	3.96	8
2015-12-18 06:53:24	32.0	3.98	8
2015-12-18 06:59:07	31.6	3.98	8
2015-12-18 07:05:03	30.0	4.00	8
2015-12-18 07:11:44	33.7	4.01	8
2015-12-18 07:17:29	35.4	4.02	10
2015-12-18 07:23:17	35.8	4.03	10
2015-12-18 07:29:06	35.8	4.01	10
2015-12-18 07:35:10	30.8	4.00	10
2015-12-18 07:41:21	34.5	3.98	14
2015-12-18 07:47:19	39.9	3.99	17
2015-12-18 07:53:23	43.4	3.99	21
2015-12-18 07:59:27	42.4	3.99	21
2015-12-18 08:05:23	43.9	3.99	23
2015-12-18 08:11:24	43.4	3.98	27
2015-12-18 08:17:31	42.9	3.98	30
2015-12-18 08:23:24	37.2	4.00	30
2015-12-18 08:29:26	37.6	4.01	32
2015-12-18 08:35:24	35.8	4.02	34
2015-12-18 08:41:48	39.9	4.01	37
2015-12-18 08:47:42	43.4	4.01	37
2015-12-18 08:53:10	46.0	4.00	39
2015-12-18 08:59:38	50.5	4.00	44
2015-12-18 09:07:54	44.4	3.99	46
2015-12-18 09:13:22	35.4	4.01	46
2015-12-18 09:19:52	31.6	4.03	47
2015-12-18 09:25:13	35.4	4.01	48
2015-12-18 09:31:10	38.5	4.01	50
2015-12-18 09:37:01	36.7	4.01	54
2015-12-18 09:43:08	39.0	4.00	54
2015-12-18 09:49:08	39.9	4.00	55
2015-12-18 09:55:16	38.5	3.99	58
